asin,date_at,buybox_price
B001B0V5GG,2020-07-24 17:58:00,0.0000
B001B0V5GG,2020-07-24 23:36:00,13.9100
B001B0V5GG,2020-07-24 23:40:00,0.0000
B001B0V5GG,2020-07-25 01:08:00,0.0000
B001B0V5GG,2020-07-25 02:52:00,13.4200
B001B0V5GG,2020-07-25 03:22:00,0.0000
B001B0V5GG,2020-07-25 08:16:00,12.6400
B001B0V5GG,2020-07-25 08:24:00,0.0000
B001B0V5GG,2020-07-25 13:50:00,13.4200
B001B0V5GG,2020-07-25 14:00:00,0.0000
B001B0V5GG,2020-07-25 16:08:00,0.0000
B001B0V5GG,2020-07-25 17:38:00,13.9900
B001B0V5GG,2020-07-25 17:56:00,0.0000
B001B0V5GG,2020-07-25 19:14:00,13.9900
B001B0V5GG,2020-07-25 19:52:00,0.0000
B001B0V5GG,2020-07-26 01:00:00,12.6800
B001B0V5GG,2020-07-26 01:12:00,0.0000
B001B0V5GG,2020-07-26 01:20:00,13.0400
B001B0V5GG,2020-07-26 02:12:00,0.0000
B001B0V5GG,2020-07-26 05:24:00,11.8900
B001B0V5GG,2020-07-26 05:56:00,0.0000
B001B0V5GG,2020-07-26 06:56:00,12.8600
B001B0V5GG,2020-07-26 07:08:00,0.0000
B001B0V5GG,2020-07-26 08:16:00,13.6900
B001B0V5GG,2020-07-26 10:04:00,13.9900
B001B0V5GG,2020-07-26 10:40:00,13.6900
B001B0V5GG,2020-07-26 11:16:00,13.6900
B001B0V5GG,2020-07-26 13:08:00,0.0000
B001B0V5GG,2020-07-26 14:24:00,12.0700
B001B0V5GG,2020-07-26 14:44:00,0.0000
B001B0V5GG,2020-07-26 14:54:00,12.2600
B001B0V5GG,2020-07-26 15:40:00,0.0000
B001B0V5GG,2020-07-26 15:48:00,13.2300
B001B0V5GG,2020-07-26 16:08:00,0.0000
B001B0V5GG,2020-07-26 17:22:00,12.9400
B001B0V5GG,2020-07-26 17:56:00,13.0700
B001B0V5GG,2020-07-26 18:08:00,0.0000
B001B0V5GG,2020-07-26 19:40:00,13.3800
B001B0V5GG,2020-07-26 19:42:00,0.0000
B001B0V5GG,2020-07-26 20:56:00,13.4000
B001B0V5GG,2020-07-26 21:32:00,0.0000
B001B0V5GG,2020-07-26 23:32:00,13.9900
B001B0V5GG,2020-07-26 23:40:00,0.0000
B001B0V5GG,2020-07-27 02:14:00,13.3000
B001B0V5GG,2020-07-27 02:22:00,0.0000
B001B0V5GG,2020-07-27 04:24:00,13.1700
B001B0V5GG,2020-07-27 05:40:00,0.0000
B001B0V5GG,2020-07-27 07:08:00,12.6800
B001B0V5GG,2020-07-27 07:16:00,0.0000
B001B0V5GG,2020-07-27 08:46:00,12.6500
B001B0V5GG,2020-07-27 09:16:00,0.0000
B001B0V5GG,2020-07-27 11:00:00,12.6200
B001B0V5GG,2020-07-27 11:18:00,0.0000
B001B0V5GG,2020-07-27 11:20:00,13.9900
B001B0V5GG,2020-07-27 11:32:00,12.6200
B001B0V5GG,2020-07-27 11:40:00,0.0000
B001B0V5GG,2020-07-27 13:44:00,12.5600
B001B0V5GG,2020-07-27 13:48:00,0.0000
B001B0V5GG,2020-07-27 16:40:00,12.4900
B001B0V5GG,2020-07-27 16:50:00,0.0000
B001B0V5GG,2020-07-27 17:10:00,0.0000
B001B0V5GG,2020-07-27 18:40:00,12.4900
B001B0V5GG,2020-07-27 18:56:00,0.0000
B001B0V5GG,2020-07-27 19:48:00,0.0000
B001B0V5GG,2020-07-27 20:16:00,12.4600
B001B0V5GG,2020-07-27 20:48:00,0.0000
B001B0V5GG,2020-07-27 21:02:00,12.4600
B001B0V5GG,2020-07-27 21:08:00,0.0000
B001B0V5GG,2020-07-27 23:48:00,12.4100
B001B0V5GG,2020-07-28 00:26:00,0.0000
B001B0V5GG,2020-07-28 02:44:00,14.4900
B001B0V5GG,2020-07-28 02:52:00,0.0000
B001B0V5GG,2020-07-28 04:22:00,0.0000
B001B0V5GG,2020-07-28 06:22:00,14.4900
B001B0V5GG,2020-07-28 06:44:00,0.0000
B001B0V5GG,2020-07-28 06:58:00,13.0000
B001B0V5GG,2020-07-28 07:00:00,0.0000
B001B0V5GG,2020-07-28 11:02:00,13.0000
B001B0V5GG,2020-07-28 11:08:00,0.0000
B001B0V5GG,2020-07-28 17:40:00,12.9300
B001B0V5GG,2020-07-28 18:36:00,13.9900
B001B0V5GG,2020-07-28 18:42:00,0.0000
B001B0V5GG,2020-07-28 19:14:00,12.9300
B001B0V5GG,2020-07-28 19:16:00,0.0000
B001B0V5GG,2020-07-28 20:48:00,12.9300
B001B0V5GG,2020-07-28 21:08:00,0.0000
B001B0V5GG,2020-07-28 23:18:00,14.5500
B001B0V5GG,2020-07-28 23:44:00,0.0000
B001B0V5GG,2020-07-29 00:00:00,0.0000
B001B0V5GG,2020-07-29 06:08:00,11.6400
B001B0V5GG,2020-07-29 06:28:00,0.0000
B001B0V5GG,2020-07-29 10:28:00,11.6400
B001B0V5GG,2020-07-29 11:20:00,0.0000
B001B0V5GG,2020-07-29 11:56:00,11.6400
B001B0V5GG,2020-07-29 13:08:00,0.0000
B001B0V5GG,2020-07-29 13:32:00,11.3600
B001B0V5GG,2020-07-29 14:28:00,0.0000
B001B0V5GG,2020-07-29 14:52:00,11.6400
B001B0V5GG,2020-07-29 15:32:00,0.0000
B001B0V5GG,2020-07-29 16:48:00,11.1900
B001B0V5GG,2020-07-29 17:08:00,0.0000
B001B0V5GG,2020-07-29 19:00:00,11.6400
B001B0V5GG,2020-07-29 19:12:00,0.0000
B001B0V5GG,2020-07-29 20:10:00,11.6400
B001B0V5GG,2020-07-29 20:30:00,0.0000
B001B0V5GG,2020-07-29 20:40:00,11.6400
B001B0V5GG,2020-07-29 20:48:00,0.0000
B001B0V5GG,2020-07-29 21:20:00,0.0000
B001B0V5GG,2020-07-29 22:12:00,11.6400
B001B0V5GG,2020-07-29 22:58:00,0.0000
B001B0V5GG,2020-07-30 03:56:00,11.6600
B001B0V5GG,2020-07-30 04:20:00,0.0000
B001B0V5GG,2020-07-30 04:24:00,11.6600
B001B0V5GG,2020-07-30 06:12:00,0.0000
B001B0V5GG,2020-07-30 08:28:00,12.2300
B001B0V5GG,2020-07-30 10:44:00,0.0000
B001B0V5GG,2020-07-30 11:16:00,13.7000
B001B0V5GG,2020-07-30 11:44:00,13.9900
B001B0V5GG,2020-07-30 12:20:00,13.7000
B001B0V5GG,2020-07-30 12:30:00,13.9900
B001B0V5GG,2020-07-30 12:44:00,13.7000
B001B0V5GG,2020-07-30 14:52:00,13.9900
B001B0V5GG,2020-07-30 14:58:00,0.0000
B001B0V5GG,2020-07-30 17:08:00,13.9900
B001B0V5GG,2020-07-30 18:58:00,13.7000
B001B0V5GG,2020-07-30 21:28:00,0.0000
B001B0V5GG,2020-07-31 01:16:00,13.6900
B001B0V5GG,2020-07-31 01:50:00,0.0000
B001B0V5GG,2020-07-31 05:58:00,14.5500
B001B0V5GG,2020-07-31 06:16:00,0.0000
B001B0V5GG,2020-07-31 19:48:00,11.6600
B001B0V5GG,2020-07-31 20:08:00,0.0000
B001B0V5GG,2020-07-31 21:28:00,13.9900
B001B0V5GG,2020-07-31 22:34:00,0.0000
B001B0V5GG,2020-07-31 22:36:00,13.9900
B001B0V5GG,2020-07-31 23:24:00,0.0000
B001B0V5GG,2020-08-01 00:08:00,14.5500
B001B0V5GG,2020-08-01 01:28:00,0.0000
B001B0V5GG,2020-08-01 07:48:00,12.9900
B001B0V5GG,2020-08-01 09:50:00,12.9100
B001B0V5GG,2020-08-01 12:16:00,13.9900
B001B0V5GG,2020-08-01 14:00:00,12.9100
B001B0V5GG,2020-08-01 14:06:00,13.9900
B001B0V5GG,2020-08-01 14:12:00,12.9100
B001B0V5GG,2020-08-01 18:20:00,14.5500
B001B0V5GG,2020-08-01 20:54:00,14.5500
B001B0V5GG,2020-08-01 22:00:00,13.4000
B001B0V5GG,2020-08-01 23:36:00,0.0000
B001B0V5GG,2020-08-02 00:40:00,13.9900
B001B0V5GG,2020-08-02 01:36:00,14.5500
B001B0V5GG,2020-08-02 02:54:00,14.5500
B001B0V5GG,2020-08-02 04:12:00,0.0000
B001B0V5GG,2020-08-02 04:26:00,14.5500
B001B0V5GG,2020-08-02 04:40:00,0.0000
B001B0V5GG,2020-08-02 05:08:00,13.5200
B001B0V5GG,2020-08-02 06:50:00,13.9900
B001B0V5GG,2020-08-02 07:48:00,13.9100
B001B0V5GG,2020-08-02 08:40:00,14.5500
B001B0V5GG,2020-08-02 08:48:00,13.8500
B001B0V5GG,2020-08-02 12:04:00,13.9900
B001B0V5GG,2020-08-02 15:46:00,0.0000
B001B0V5GG,2020-08-02 17:40:00,14.5500
B001B0V5GG,2020-08-02 17:44:00,13.9900
B001B0V5GG,2020-08-02 21:40:00,13.6500
B001B0V5GG,2020-08-02 22:08:00,13.2600
B001B0V5GG,2020-08-02 22:24:00,13.5700
B001B0V5GG,2020-08-02 23:20:00,13.4900
B001B0V5GG,2020-08-02 23:56:00,13.4500
B001B0V5GG,2020-08-03 00:48:00,13.3100
B001B0V5GG,2020-08-03 01:08:00,13.2500
B001B0V5GG,2020-08-03 02:40:00,0.0000
B001B0V5GG,2020-08-03 03:36:00,12.9500
B001B0V5GG,2020-08-03 04:16:00,12.9100
B001B0V5GG,2020-08-03 04:48:00,0.0000
B001B0V5GG,2020-08-03 05:22:00,12.1800
B001B0V5GG,2020-08-03 06:32:00,0.0000
B001B0V5GG,2020-08-03 07:32:00,12.1800
B001B0V5GG,2020-08-03 08:42:00,0.0000
B001B0V5GG,2020-08-03 09:44:00,13.9900
B001B0V5GG,2020-08-03 10:56:00,13.0900
B001B0V5GG,2020-08-03 11:12:00,13.9900
B001B0V5GG,2020-08-03 12:04:00,13.0900
B001B0V5GG,2020-08-03 12:24:00,12.7700
B001B0V5GG,2020-08-03 13:26:00,12.4900
B001B0V5GG,2020-08-03 15:28:00,14.5500
B001B0V5GG,2020-08-03 15:36:00,12.4900
B001B0V5GG,2020-08-03 16:44:00,13.9900
B001B0V5GG,2020-08-03 17:52:00,14.5500
B001B0V5GG,2020-08-03 18:16:00,13.3800
B001B0V5GG,2020-08-03 19:12:00,13.9900
B001B0V5GG,2020-08-04 01:24:00,0.0000
B001B0V5GG,2020-08-04 03:20:00,14.5500
B001B0V5GG,2020-08-04 03:44:00,13.9900
B001B0V5GG,2020-08-04 13:28:00,12.3500
B001B0V5GG,2020-08-04 14:28:00,13.4100
B001B0V5GG,2020-08-04 15:58:00,13.6700
B001B0V5GG,2020-08-04 16:20:00,12.8100
B001B0V5GG,2020-08-04 16:44:00,13.9900
B001B0V5GG,2020-08-04 17:40:00,13.4100
B001B0V5GG,2020-08-04 19:30:00,13.1200
B001B0V5GG,2020-08-04 20:28:00,13.1200
B001B0V5GG,2020-08-04 20:50:00,13.4100
B001B0V5GG,2020-08-04 21:26:00,13.9900
B001B0V5GG,2020-08-04 21:52:00,0.0000
B001B0V5GG,2020-08-04 22:02:00,13.9900
B001B0V5GG,2020-08-04 23:56:00,13.6700
B001B0V5GG,2020-08-05 00:06:00,0.0000
B001B0V5GG,2020-08-05 00:20:00,13.4200
B001B0V5GG,2020-08-05 00:32:00,0.0000
B001B0V5GG,2020-08-05 00:34:00,13.4200
B001B0V5GG,2020-08-05 01:20:00,14.5500
B001B0V5GG,2020-08-05 01:44:00,12.9800
B001B0V5GG,2020-08-05 01:52:00,13.4100
B001B0V5GG,2020-08-05 03:00:00,13.4500
B001B0V5GG,2020-08-05 03:22:00,13.1600
B001B0V5GG,2020-08-05 03:32:00,13.9700
B001B0V5GG,2020-08-05 04:08:00,14.5500
B001B0V5GG,2020-08-05 04:16:00,0.0000
B001B0V5GG,2020-08-05 05:28:00,13.9900
B001B0V5GG,2020-08-05 06:40:00,13.4500
B001B0V5GG,2020-08-05 06:52:00,13.9900
B001B0V5GG,2020-08-05 07:00:00,13.4500
B001B0V5GG,2020-08-05 07:16:00,13.1200
B001B0V5GG,2020-08-05 07:44:00,13.4500
B001B0V5GG,2020-08-05 07:54:00,13.9900
B001B0V5GG,2020-08-05 08:40:00,12.3000
B001B0V5GG,2020-08-05 08:50:00,12.5700
B001B0V5GG,2020-08-05 09:24:00,12.3000
B001B0V5GG,2020-08-05 09:46:00,13.4200
B001B0V5GG,2020-08-05 10:36:00,12.5700
B001B0V5GG,2020-08-05 11:06:00,12.3000
B001B0V5GG,2020-08-05 11:48:00,12.5700
B001B0V5GG,2020-08-05 12:04:00,11.9300
B001B0V5GG,2020-08-05 12:26:00,12.3000
B001B0V5GG,2020-08-05 14:28:00,13.9900
B001B0V5GG,2020-08-05 14:32:00,13.1600
B001B0V5GG,2020-08-05 15:06:00,13.4500
B001B0V5GG,2020-08-05 15:18:00,0.0000
B001B0V5GG,2020-08-05 15:34:00,13.1600
B001B0V5GG,2020-08-05 16:08:00,0.0000
B001B0V5GG,2020-08-05 17:44:00,0.0000
B001B0V5GG,2020-08-05 18:40:00,13.9900
B001B0V5GG,2020-08-05 20:00:00,0.0000
B001B0V5GG,2020-08-05 22:40:00,13.9900
B001B0V5GG,2020-08-05 22:52:00,0.0000
B001B0V5GG,2020-08-06 00:24:00,13.9900
B001B0V5GG,2020-08-06 00:38:00,0.0000
B001B0V5GG,2020-08-06 02:12:00,12.7600
B001B0V5GG,2020-08-06 04:06:00,0.0000
B001B0V5GG,2020-08-06 06:08:00,11.3800
B001B0V5GG,2020-08-06 06:32:00,12.7600
B001B0V5GG,2020-08-06 06:48:00,0.0000
B001B0V5GG,2020-08-06 07:06:00,13.9900
B001B0V5GG,2020-08-06 07:34:00,12.7600
B001B0V5GG,2020-08-06 08:40:00,13.9900
B001B0V5GG,2020-08-06 09:16:00,12.7600
B001B0V5GG,2020-08-06 09:24:00,13.9900
B001B0V5GG,2020-08-06 10:08:00,12.7600
B001B0V5GG,2020-08-06 10:40:00,13.9900
B001B0V5GG,2020-08-06 11:36:00,0.0000
B001B0V5GG,2020-08-06 12:16:00,13.9900
B001B0V5GG,2020-08-06 12:40:00,0.0000
B001B0V5GG,2020-08-06 13:24:00,12.7600
B001B0V5GG,2020-08-06 13:56:00,14.5500
B001B0V5GG,2020-08-06 14:00:00,0.0000
B001B0V5GG,2020-08-06 14:08:00,13.9900
B001B0V5GG,2020-08-06 15:24:00,13.9900
B001B0V5GG,2020-08-06 18:20:00,12.7600
B001B0V5GG,2020-08-06 18:40:00,0.0000
B001B0V5GG,2020-08-06 19:00:00,12.7600
B001B0V5GG,2020-08-06 19:24:00,12.4000
B001B0V5GG,2020-08-06 20:04:00,0.0000
B001B0V5GG,2020-08-06 20:08:00,14.5500
B001B0V5GG,2020-08-06 20:10:00,12.6700
B001B0V5GG,2020-08-06 20:44:00,0.0000
B001B0V5GG,2020-08-06 21:00:00,0.0000
B001B0V5GG,2020-08-06 21:56:00,13.9900
B001B0V5GG,2020-08-06 22:10:00,0.0000
B001B0V5GG,2020-08-06 22:48:00,13.9900
B001B0V5GG,2020-08-06 23:24:00,0.0000
B001B0V5GG,2020-08-06 23:32:00,14.5500
B001B0V5GG,2020-08-06 23:52:00,0.0000
B001B0V5GG,2020-08-07 00:54:00,13.9900
B001B0V5GG,2020-08-07 01:28:00,0.0000
B001B0V5GG,2020-08-07 01:48:00,13.9900
B001B0V5GG,2020-08-07 02:40:00,0.0000
B001B0V5GG,2020-08-07 03:12:00,13.9900
B001B0V5GG,2020-08-07 04:44:00,0.0000
B001B0V5GG,2020-08-07 04:48:00,13.9900
B001B0V5GG,2020-08-07 05:14:00,0.0000
B001B0V5GG,2020-08-07 06:52:00,12.2400
B001B0V5GG,2020-08-07 06:56:00,12.2200
B001B0V5GG,2020-08-07 07:56:00,12.0800
B001B0V5GG,2020-08-07 08:08:00,0.0000
B001B0V5GG,2020-08-07 08:56:00,11.9800
B001B0V5GG,2020-08-07 09:16:00,11.9300
B001B0V5GG,2020-08-07 09:36:00,0.0000
B001B0V5GG,2020-08-07 09:56:00,13.1900
B001B0V5GG,2020-08-07 10:08:00,12.8900
B001B0V5GG,2020-08-07 11:00:00,0.0000
B001B0V5GG,2020-08-07 11:34:00,13.9900
B001B0V5GG,2020-08-07 12:10:00,0.0000
B001B0V5GG,2020-08-07 12:32:00,13.9900
B001B0V5GG,2020-08-07 13:08:00,13.9500
B001B0V5GG,2020-08-07 13:28:00,13.8700
B001B0V5GG,2020-08-07 14:12:00,13.9900
B001B0V5GG,2020-08-07 14:16:00,0.0000
B001B0V5GG,2020-08-07 15:20:00,0.0000
B001B0V5GG,2020-08-07 15:38:00,12.9800
B001B0V5GG,2020-08-07 16:04:00,13.9700
B001B0V5GG,2020-08-07 16:40:00,0.0000
B001B0V5GG,2020-08-07 17:24:00,13.9700
B001B0V5GG,2020-08-07 17:26:00,0.0000
B001B0V5GG,2020-08-07 18:08:00,13.9700
B001B0V5GG,2020-08-07 18:32:00,12.9100
B001B0V5GG,2020-08-07 19:16:00,0.0000
B001B0V5GG,2020-08-07 19:34:00,14.5500
B001B0V5GG,2020-08-07 19:44:00,13.1900
B001B0V5GG,2020-08-07 20:08:00,13.1900
B001B0V5GG,2020-08-07 20:16:00,12.9100
B001B0V5GG,2020-08-07 20:28:00,13.1900
B001B0V5GG,2020-08-07 21:10:00,12.7900
B001B0V5GG,2020-08-07 21:24:00,13.0700
B001B0V5GG,2020-08-07 21:36:00,13.1900
B001B0V5GG,2020-08-07 21:40:00,12.9100
B001B0V5GG,2020-08-07 21:44:00,13.1900
B001B0V5GG,2020-08-07 21:52:00,12.9100
B001B0V5GG,2020-08-07 22:44:00,13.1900
B001B0V5GG,2020-08-08 00:08:00,14.5500
B001B0V5GG,2020-08-08 00:28:00,12.9100
B001B0V5GG,2020-08-08 01:18:00,14.5500
B001B0V5GG,2020-08-08 01:20:00,12.9100
B001B0V5GG,2020-08-08 01:40:00,13.1900
B001B0V5GG,2020-08-08 02:50:00,12.9100
B001B0V5GG,2020-08-08 03:06:00,13.1900
B001B0V5GG,2020-08-08 04:18:00,14.5500
B001B0V5GG,2020-08-08 04:52:00,12.7900
B001B0V5GG,2020-08-08 05:30:00,13.9900
B001B0V5GG,2020-08-08 06:08:00,12.7900
B001B0V5GG,2020-08-08 06:24:00,12.1900
B001B0V5GG,2020-08-08 06:32:00,12.2100
B001B0V5GG,2020-08-08 07:04:00,13.9900
B001B0V5GG,2020-08-08 07:32:00,12.9100
B001B0V5GG,2020-08-08 08:24:00,12.8800
B001B0V5GG,2020-08-08 08:36:00,12.9000
B001B0V5GG,2020-08-08 08:56:00,13.1900
B001B0V5GG,2020-08-08 09:08:00,13.9900
B001B0V5GG,2020-08-08 10:10:00,12.8700
B001B0V5GG,2020-08-08 10:30:00,13.9900
B001B0V5GG,2020-08-08 10:38:00,12.9800
B001B0V5GG,2020-08-08 10:50:00,13.9900
B001B0V5GG,2020-08-08 10:52:00,12.9800
B001B0V5GG,2020-08-08 11:40:00,13.9900
B001B0V5GG,2020-08-08 12:12:00,0.0000
B001B0V5GG,2020-08-08 12:36:00,13.9900
B001B0V5GG,2020-08-08 13:30:00,13.9700
B001B0V5GG,2020-08-08 13:40:00,13.9900
B001B0V5GG,2020-08-08 13:46:00,13.9700
B001B0V5GG,2020-08-08 14:04:00,0.0000
B001B0V5GG,2020-08-08 15:18:00,13.5600
B001B0V5GG,2020-08-08 15:48:00,13.6600
B001B0V5GG,2020-08-08 16:20:00,0.0000
B001B0V5GG,2020-08-08 16:54:00,14.5500
B001B0V5GG,2020-08-08 17:04:00,13.8600
B001B0V5GG,2020-08-08 17:52:00,13.9900
B001B0V5GG,2020-08-08 18:44:00,13.9900
B001B0V5GG,2020-08-08 18:52:00,13.8600
B001B0V5GG,2020-08-08 19:20:00,13.5600
B001B0V5GG,2020-08-08 19:36:00,13.5000
B001B0V5GG,2020-08-08 20:24:00,13.8600
B001B0V5GG,2020-08-08 20:52:00,13.3400
B001B0V5GG,2020-08-08 21:08:00,14.5500
B001B0V5GG,2020-08-08 21:10:00,13.2800
B001B0V5GG,2020-08-08 21:56:00,12.8500
B001B0V5GG,2020-08-08 21:58:00,12.8900
B001B0V5GG,2020-08-08 22:16:00,12.8100
B001B0V5GG,2020-08-08 22:28:00,13.1900
B001B0V5GG,2020-08-08 22:40:00,13.1900
B001B0V5GG,2020-08-08 23:22:00,13.8600
B001B0V5GG,2020-08-08 23:24:00,14.5500
B001B0V5GG,2020-08-08 23:36:00,14.5500
B001B0V5GG,2020-08-08 23:40:00,13.5600
B001B0V5GG,2020-08-09 00:20:00,13.5000
B001B0V5GG,2020-08-09 01:00:00,0.0000
B001B0V5GG,2020-08-09 02:14:00,13.9900
B001B0V5GG,2020-08-09 02:32:00,0.0000
B001B0V5GG,2020-08-09 02:54:00,14.5500
B001B0V5GG,2020-08-09 02:56:00,0.0000
B001B0V5GG,2020-08-09 03:12:00,14.5500
B001B0V5GG,2020-08-09 03:20:00,0.0000
B001B0V5GG,2020-08-09 04:04:00,13.9900
B001B0V5GG,2020-08-09 04:44:00,13.5600
B001B0V5GG,2020-08-09 05:04:00,0.0000
B001B0V5GG,2020-08-09 05:20:00,13.4800
B001B0V5GG,2020-08-09 05:44:00,13.4000
B001B0V5GG,2020-08-09 05:56:00,0.0000
B001B0V5GG,2020-08-09 06:08:00,13.3100
B001B0V5GG,2020-08-09 08:26:00,12.9200
B001B0V5GG,2020-08-09 08:46:00,12.8800
B001B0V5GG,2020-08-09 09:12:00,13.6600
B001B0V5GG,2020-08-09 10:28:00,13.6300
B001B0V5GG,2020-08-09 10:32:00,13.6300
B001B0V5GG,2020-08-09 10:36:00,12.7200
B001B0V5GG,2020-08-09 11:08:00,12.6600
B001B0V5GG,2020-08-09 11:38:00,12.5600
B001B0V5GG,2020-08-09 12:24:00,12.5000
B001B0V5GG,2020-08-09 12:36:00,13.6300
B001B0V5GG,2020-08-09 14:40:00,13.6300
B001B0V5GG,2020-08-09 15:48:00,12.5300
B001B0V5GG,2020-08-09 16:20:00,13.6300
B001B0V5GG,2020-08-09 16:34:00,12.5500
B001B0V5GG,2020-08-09 16:48:00,12.5200
B001B0V5GG,2020-08-09 18:16:00,12.4900
B001B0V5GG,2020-08-09 18:52:00,12.4600
B001B0V5GG,2020-08-09 19:22:00,0.0000
B001B0V5GG,2020-08-09 20:16:00,14.5500
B001B0V5GG,2020-08-09 20:34:00,12.4300
B001B0V5GG,2020-08-09 20:48:00,0.0000
B001B0V5GG,2020-08-09 21:36:00,14.5500
B001B0V5GG,2020-08-09 21:44:00,0.0000
B001B0V5GG,2020-08-09 22:48:00,12.3700
B001B0V5GG,2020-08-09 22:56:00,0.0000
B001B0V5GG,2020-08-10 02:56:00,13.0000
B001B0V5GG,2020-08-10 03:24:00,0.0000
B001B0V5GG,2020-08-10 03:38:00,12.2500
B001B0V5GG,2020-08-10 03:40:00,12.1700
B001B0V5GG,2020-08-10 03:52:00,12.2500
B001B0V5GG,2020-08-10 04:00:00,12.1100
B001B0V5GG,2020-08-10 04:28:00,0.0000
B001B0V5GG,2020-08-10 05:18:00,12.0800
B001B0V5GG,2020-08-10 05:30:00,0.0000
B001B0V5GG,2020-08-10 05:38:00,12.0800
B001B0V5GG,2020-08-10 06:12:00,0.0000
B001B0V5GG,2020-08-10 06:46:00,12.0500
B001B0V5GG,2020-08-10 08:20:00,0.0000
B001B0V5GG,2020-08-10 08:48:00,11.9900
B001B0V5GG,2020-08-10 08:52:00,13.6300
B001B0V5GG,2020-08-10 09:20:00,11.9900
B001B0V5GG,2020-08-10 09:36:00,11.9600
B001B0V5GG,2020-08-10 11:00:00,11.9600
B001B0V5GG,2020-08-10 11:16:00,11.9300
B001B0V5GG,2020-08-10 12:16:00,11.9000
B001B0V5GG,2020-08-10 12:44:00,13.6300
B001B0V5GG,2020-08-10 13:22:00,11.8700
B001B0V5GG,2020-08-10 13:40:00,13.6600
B001B0V5GG,2020-08-10 13:56:00,13.6300
B001B0V5GG,2020-08-10 14:48:00,11.8400
B001B0V5GG,2020-08-10 15:38:00,13.6600
B001B0V5GG,2020-08-10 15:56:00,11.8300
B001B0V5GG,2020-08-10 16:34:00,0.0000
B001B0V5GG,2020-08-10 17:24:00,11.8300
B001B0V5GG,2020-08-10 19:12:00,0.0000
B001B0V5GG,2020-08-10 20:40:00,11.8300
B001B0V5GG,2020-08-10 21:40:00,0.0000
B001B0V5GG,2020-08-10 22:00:00,11.8300
B001B0V5GG,2020-08-10 22:28:00,12.2900
B001B0V5GG,2020-08-10 22:52:00,12.9900
B001B0V5GG,2020-08-10 22:56:00,0.0000
B001B0V5GG,2020-08-10 23:56:00,13.9900
B001B0V5GG,2020-08-11 00:26:00,0.0000
B001B0V5GG,2020-08-11 00:28:00,0.0000
B001B0V5GG,2020-08-11 00:40:00,13.4200
B001B0V5GG,2020-08-11 00:44:00,13.9900
B001B0V5GG,2020-08-11 01:04:00,13.6700
B001B0V5GG,2020-08-11 01:22:00,13.9900
B001B0V5GG,2020-08-11 02:44:00,0.0000
B001B0V5GG,2020-08-11 03:12:00,13.6200
B001B0V5GG,2020-08-11 03:22:00,13.9900
B001B0V5GG,2020-08-11 04:20:00,0.0000
B001B0V5GG,2020-08-11 04:56:00,13.6200
B001B0V5GG,2020-08-11 05:28:00,12.5400
B001B0V5GG,2020-08-11 05:40:00,13.6200
B001B0V5GG,2020-08-11 06:18:00,13.6600
B001B0V5GG,2020-08-11 06:36:00,13.6200
B001B0V5GG,2020-08-11 07:16:00,0.0000
B001B0V5GG,2020-08-11 07:26:00,13.8400
B001B0V5GG,2020-08-11 07:48:00,0.0000
B001B0V5GG,2020-08-11 08:58:00,12.5400
B001B0V5GG,2020-08-11 09:16:00,12.9000
B001B0V5GG,2020-08-11 11:08:00,13.9900
B001B0V5GG,2020-08-11 12:00:00,0.0000
B001B0V5GG,2020-08-11 13:12:00,13.9500
B001B0V5GG,2020-08-11 13:32:00,14.0100
B001B0V5GG,2020-08-11 14:46:00,13.9900
B001B0V5GG,2020-08-11 15:08:00,14.0100
B001B0V5GG,2020-08-11 15:26:00,13.9900
B001B0V5GG,2020-08-11 16:00:00,14.0100
B001B0V5GG,2020-08-11 18:12:00,11.9500
B001B0V5GG,2020-08-11 19:04:00,13.9100
B001B0V5GG,2020-08-11 19:06:00,14.0100
B001B0V5GG,2020-08-11 20:00:00,13.9900
B001B0V5GG,2020-08-11 20:20:00,14.0100
B001B0V5GG,2020-08-11 21:52:00,13.3400
B001B0V5GG,2020-08-11 22:12:00,13.4500
B001B0V5GG,2020-08-11 22:16:00,13.7700
B001B0V5GG,2020-08-11 22:26:00,14.0100
B001B0V5GG,2020-08-11 22:34:00,14.5500
B001B0V5GG,2020-08-11 22:50:00,14.0100
B001B0V5GG,2020-08-11 23:36:00,13.7900
B001B0V5GG,2020-08-12 00:14:00,14.3300
B001B0V5GG,2020-08-12 01:24:00,13.2400
B001B0V5GG,2020-08-12 01:50:00,14.0100
B001B0V5GG,2020-08-12 03:24:00,14.0100
B001B0V5GG,2020-08-12 03:44:00,13.2300
B001B0V5GG,2020-08-12 04:08:00,14.0100
B001B0V5GG,2020-08-12 04:36:00,0.0000
B001B0V5GG,2020-08-12 05:18:00,14.5500
B001B0V5GG,2020-08-12 05:32:00,13.4200
B001B0V5GG,2020-08-12 06:12:00,13.2300
B001B0V5GG,2020-08-12 07:00:00,13.9900
B001B0V5GG,2020-08-12 07:04:00,0.0000
B001B0V5GG,2020-08-12 07:36:00,13.2300
B001B0V5GG,2020-08-12 07:52:00,13.9900
B001B0V5GG,2020-08-12 08:42:00,13.2300
B001B0V5GG,2020-08-12 08:44:00,13.9900
B001B0V5GG,2020-08-12 10:00:00,0.0000
B001B0V5GG,2020-08-12 10:28:00,13.2300
B001B0V5GG,2020-08-12 12:20:00,13.9900
